"Site","horizon","mean","lower","upper","last_obs","start_date","date","observed","rmse"
"Ngongotaha",3,0.382110458203966,0.0684597301418806,2.13276333351369,0.382110458203966,"2025-03-24","2025-04-14",0.0452234605614184,0.336886997642547
"Ngongotaha",4,0.382110458203966,0.0524701102871644,2.78269669093038,0.382110458203966,"2025-03-24","2025-04-21",0,0.382110458203966
"Ohau Channel",1,0.373117210431031,0.108924475922685,1.27810073484907,0.373117210431031,"2025-03-24","2025-03-31",0.0082916694008226,0.364825541030208
"Ohau Channel",2,0.373117210431031,0.0654089661401332,2.12840014045742,0.373117210431031,"2025-03-24","2025-04-07",0.00241163766280233,0.370705572768228
"Ohau Channel",3,0.373117210431031,0.0442265859625424,3.14780012270771,0.373117210431031,"2025-03-24","2025-04-14",0.0357673542829469,0.337349856148084
"Ohau Channel",4,0.373117210431031,0.0317984298856799,4.37809203851693,0.373117210431031,"2025-03-24","2025-04-21",0.00745519286098403,0.365662017570047
"Hamurana",1,0.370266904249058,0.192166823880609,0.713430016761677,0.370266904249058,"2025-03-31","2025-04-07",0.000881411442783059,0.369385492806275
"Hamurana",2,0.370266904249058,0.146451990233179,0.936126440916893,0.370266904249058,"2025-03-31","2025-04-14",0.00924362079639235,0.361023283452666
"Hamurana",3,0.370266904249058,0.118895011970376,1.15309783068394,0.370266904249058,"2025-03-31","2025-04-21",0.000349608879693093,0.369917295369365
"Hamurana",4,0.370266904249058,0.0997336996004417,1.37463646622384,0.370266904249058,"2025-03-31","2025-04-28",0.00188270260270295,0.368384201646355
"Holdens Bay",1,0.373767280626659,0.13234874921304,1.05555950394493,0.373767280626659,"2025-03-31","2025-04-07",0.00955195250114782,0.364215328125511
"Holdens Bay",2,0.373767280626659,0.086091174751159,1.62272126580741,0.373767280626659,"2025-03-31","2025-04-14",0.00182094108001253,0.371946339546647
"Holdens Bay",3,0.373767280626659,0.0618944516006203,2.25710021583983,0.373767280626659,"2025-03-31","2025-04-21",0.000468050447297995,0.373299230179361
"Holdens Bay",4,0.373767280626659,0.0468638972060057,2.98101499013071,0.373767280626659,"2025-03-31","2025-04-28",0.00441808188724311,0.369349198739416
"Ngongotaha",1,0.375577306521873,0.139402984462796,1.01187441372082,0.375577306521873,"2025-03-31","2025-04-07",0.00316101871201794,0.372416287809855
"Ngongotaha",2,0.375577306521873,0.0924662528015551,1.52551129628833,0.375577306521873,"2025-03-31","2025-04-14",0.0452234605614184,0.330353845960455
"Ngongotaha",3,0.375577306521873,0.0674803676359925,2.0903607688555,0.375577306521873,"2025-03-31","2025-04-21",0,0.375577306521873
"Ngongotaha",4,0.375577306521873,0.0517421892635115,2.72617597326325,0.375577306521873,"2025-03-31","2025-04-28",0.0257480671095559,0.349829239412317
"Ohau Channel",1,0.370942457085697,0.108495056396757,1.26824494164591,0.370942457085697,"2025-03-31","2025-04-07",0.00241163766280233,0.368530819422895
"Ohau Channel",2,0.370942457085697,0.0652022735625237,2.11032988499747,0.370942457085697,"2025-03-31","2025-04-14",0.0357673542829469,0.33517510280275
"Ohau Channel",3,0.370942457085697,0.0441133984613105,3.11919532995071,0.370942457085697,"2025-03-31","2025-04-21",0.00745519286098403,0.363487264224713
"Ohau Channel",4,0.370942457085697,0.0317331624829777,4.336104431526,0.370942457085697,"2025-03-31","2025-04-28",0.00372734481155085,0.367215112274146
"Hamurana",1,0.368203837262667,0.191307334299141,0.708671553401922,0.368203837262667,"2025-04-07","2025-04-14",0.00924362079639235,0.358960216466275
"Hamurana",2,0.368203837262667,0.145863698974041,0.929457203735667,0.368203837262667,"2025-04-07","2025-04-21",0.000349608879693093,0.367854228382974
"Hamurana",3,0.368203837262667,0.118459003701658,1.14448088822695,0.368203837262667,"2025-04-07","2025-04-28",0.00188270260270295,0.366321134659964
"Hamurana",4,0.368203837262667,0.09939737844322,1.36396017579476,0.368203837262667,"2025-04-07","2025-05-05",0.00945154509409208,0.358752292168575
"Holdens Bay",1,0.371410244305803,0.131731183511363,1.04717475314717,0.371410244305803,"2025-04-07","2025-04-14",0.00182094108001253,0.369589303225791
"Holdens Bay",2,0.371410244305803,0.0857480055604734,1.60873210605477,0.371410244305803,"2025-04-07","2025-04-21",0.000468050447297995,0.370942193858505
"Holdens Bay",3,0.371410244305803,0.0616800523257877,2.23646972357744,0.371410244305803,"2025-04-07","2025-04-28",0.00441808188724311,0.36699216241856
"Holdens Bay",4,0.371410244305803,0.0467222026730545,2.95246289094269,0.371410244305803,"2025-04-07","2025-05-05",0.00713527129832347,0.36427497300748
"Ngongotaha",1,0.36904415483978,0.137201457404724,0.992654092730636,0.36904415483978,"2025-04-07","2025-04-14",0.0452234605614184,0.323820694278362
"Ngongotaha",2,0.36904415483978,0.0910674205708278,1.49552482509903,0.36904415483978,"2025-04-07","2025-04-21",0,0.36904415483978
"Ngongotaha",3,0.36904415483978,0.0664939511022961,2.04821019000486,0.36904415483978,"2025-04-07","2025-04-28",0.0257480671095559,0.343296087730224
"Ngongotaha",4,0.36904415483978,0.0510080966386065,2.67003862516852,0.36904415483978,"2025-04-07","2025-05-05",0.0135767563274903,0.35546739851229
"Ohau Channel",1,0.368767703740364,0.108062671947854,1.25843287853888,0.368767703740364,"2025-04-07","2025-04-14",0.0357673542829469,0.333000349457417
"Ohau Channel",2,0.368767703740364,0.0649931976990024,2.09236695741204,0.368767703740364,"2025-04-07","2025-04-21",0.00745519286098403,0.36131251087938
"Ohau Channel",3,0.368767703740364,0.0439983229845361,3.09079096877708,0.368767703740364,"2025-04-07","2025-04-28",0.00372734481155085,0.365040358928813
"Ohau Channel",4,0.368767703740364,0.0316663876745867,4.29444686648225,0.368767703740364,"2025-04-07","2025-05-05",0.00132112692738329,0.367446576812981
"Hamurana",1,0.371295744404895,0.193125887422364,0.713837650939492,0.371295744404895,"2025-04-14","2025-04-21",0.000349608879693093,0.370946135525202
"Hamurana",2,0.371295744404895,0.147317303868031,0.935806766710055,0.371295744404895,"2025-04-14","2025-04-28",0.00188270260270295,0.369413041802192
"Hamurana",3,0.371295744404895,0.119681297912918,1.15189701496632,0.371295744404895,"2025-04-14","2025-05-05",0.00945154509409208,0.361844199310803
"Hamurana",4,0.371295744404895,0.100452560942909,1.37239437719797,0.371295744404895,"2025-04-14","2025-05-12",0.0185420478054869,0.352753696599408
"Holdens Bay",1,0.368549938240921,0.130931384980551,1.03740640181545,0.368549938240921,"2025-04-14","2025-04-21",0.000468050447297995,0.368081887793623
"Holdens Bay",2,0.368549938240921,0.0852853443210659,1.59264241774113,0.368549938240921,"2025-04-14","2025-04-28",0.00441808188724311,0.364131856353678
"Holdens Bay",3,0.368549938240921,0.0613792584180104,2.2129471824562,0.368549938240921,"2025-04-14","2025-05-05",0.00713527129832347,0.361414666942598
"Holdens Bay",4,0.368549938240921,0.0465148024572967,2.92012541818459,0.368549938240921,"2025-04-14","2025-05-12",0.0398020066694638,0.328747931571458
"Ngongotaha",1,0.384898144499281,0.143326457818284,1.03363038404826,0.384898144499281,"2025-04-14","2025-04-21",0,0.384898144499281
"Ngongotaha",2,0.384898144499281,0.095196436840866,1.55621981825472,0.384898144499281,"2025-04-14","2025-04-28",0.0257480671095559,0.359150077389725
"Ngongotaha",3,0.384898144499281,0.0695444270086924,2.13024375943845,0.384898144499281,"2025-04-14","2025-05-05",0.0135767563274903,0.371321388171791
"Ngongotaha",4,0.384898144499281,0.0533711939231616,2.77577791968221,0.384898144499281,"2025-04-14","2025-05-12",0.0597077583314212,0.32519038616786
"Ohau Channel",1,0.381275661025748,0.111937426931252,1.29868207333284,0.381275661025748,"2025-04-14","2025-04-21",0.00745519286098403,0.373820468164763
"Ohau Channel",2,0.381275661025748,0.0673758799588044,2.15761381935946,0.381275661025748,"2025-04-14","2025-04-28",0.00372734481155085,0.377548316214197
"Ohau Channel",3,0.381275661025748,0.0456384832001597,3.18527522163822,0.381275661025748,"2025-04-14","2025-05-05",0.00132112692738329,0.379954534098364
"Ohau Channel",4,0.381275661025748,0.0328633291573866,4.42350587776485,0.381275661025748,"2025-04-14","2025-05-12",0.0118455634676859,0.369430097558062
"Hamurana",1,0.368008077575637,0.191625210796368,0.706743880923014,0.368008077575637,"2025-04-21","2025-04-28",0.00188270260270295,0.366125374972934
"Hamurana",2,0.368008077575637,0.1462387859168,0.926087729133406,0.368008077575637,"2025-04-21","2025-05-05",0.00945154509409208,0.358556532481545
"Hamurana",3,0.368008077575637,0.118846392055441,1.13953770761285,0.368008077575637,"2025-04-21","2025-05-12",0.0185420478054869,0.34946602977015
"Hamurana",4,0.368008077575637,0.0997810201739538,1.35727160260351,0.368008077575637,"2025-04-21","2025-05-19",0.00553273813797724,0.36247533943766
"Holdens Bay",1,0.368051667610621,0.130968146369237,1.03431279884692,0.368051667610621,"2025-04-21","2025-04-28",0.00441808188724311,0.363633585723378
"Holdens Bay",2,0.368051667610621,0.0853670352951996,1.586818958425,0.368051667610621,"2025-04-21","2025-05-05",0.00713527129832347,0.360916396312298
"Holdens Bay",3,0.368051667610621,0.0614699592976131,2.20371107413795,0.368051667610621,"2025-04-21","2025-05-12",0.0398020066694638,0.328249660941157
"Holdens Bay",4,0.368051667610621,0.0466039332867267,2.90666517775529,0.368051667610621,"2025-04-21","2025-05-19",0.020681583058227,0.347370084552394
"Ngongotaha",1,0.367879441171442,0.137208805311968,0.986345467617071,0.367879441171442,"2025-04-21","2025-04-28",0.0257480671095559,0.342131374061886
"Ngongotaha",2,0.367879441171442,0.0911936430679579,1.48404295171934,0.367879441171442,"2025-04-21","2025-05-05",0.0135767563274903,0.354302684843952
"Ngongotaha",3,0.367879441171442,0.066654180477781,2.03040952970274,0.367879441171442,"2025-04-21","2025-05-12",0.0597077583314212,0.308171682840021
"Ngongotaha",4,0.367879441171442,0.0511750702762538,2.64455490741966,0.367879441171442,"2025-04-21","2025-05-19",0.0116283321222435,0.356251109049199
"Ohau Channel",1,0.370632302159459,0.109015896772746,1.26007589232952,0.370632302159459,"2025-04-21","2025-04-28",0.00372734481155085,0.366904957347908
"Ohau Channel",2,0.370632302159459,0.0656681241996666,2.09185666681062,0.370632302159459,"2025-04-21","2025-05-05",0.00132112692738329,0.369311175232076
"Ohau Channel",3,0.370632302159459,0.0445080856381641,3.08636737425148,0.370632302159459,"2025-04-21","2025-05-12",0.0118455634676859,0.358786738691773
"Ohau Channel",4,0.370632302159459,0.0320653803781325,4.28400666962619,0.370632302159459,"2025-04-21","2025-05-19",0.0792922421447117,0.291340060014747
"Hamurana",1,0.368572701149223,0.192128231477758,0.707058171449212,0.368572701149223,"2025-04-28","2025-05-05",0.00945154509409208,0.359121156055131
"Hamurana",2,0.368572701149223,0.14668878846552,0.926081927961155,0.368572701149223,"2025-04-28","2025-05-12",0.0185420478054869,0.350030653343736
"Hamurana",3,0.368572701149223,0.119253353462481,1.13913640235848,0.368572701149223,"2025-04-28","2025-05-19",0.00553273813797724,0.363039963011246
"Hamurana",4,0.368572701149223,0.100151902774335,1.35639795420089,0.368572701149223,"2025-04-28","2025-05-26",0.00385565739073303,0.36471704375849
"Holdens Bay",1,0.36950835836231,0.131700444806788,1.03671955778066,0.36950835836231,"2025-04-28","2025-05-05",0.00713527129832347,0.362373087063986
"Holdens Bay",2,0.36950835836231,0.0859021887464818,1.58944060555385,0.36950835836231,"2025-04-28","2025-05-12",0.0398020066694638,0.329706351692846
"Holdens Bay",3,0.36950835836231,0.0618872771996481,2.20621156848028,0.36950835836231,"2025-04-28","2025-05-19",0.020681583058227,0.348826775304083
"Holdens Bay",4,0.36950835836231,0.0469407708101117,2.90869588511736,0.36950835836231,"2025-04-28","2025-05-26",0.0659333525952289,0.303575005767081
"Ngongotaha",1,0.377474624322406,0.141013459457586,1.01045029712358,0.377474624322406,"2025-04-28","2025-05-05",0.0135767563274903,0.363897867994915
"Ngongotaha",2,0.377474624322406,0.0937846114869586,1.51930140508345,0.377474624322406,"2025-04-28","2025-05-12",0.0597077583314212,0.317766865990984
"Ngongotaha",3,0.377474624322406,0.0685828824831997,2.07758972571976,0.377474624322406,"2025-04-28","2025-05-19",0.0116283321222435,0.365846292200162
"Ngongotaha",4,0.377474624322406,0.0526784966907139,2.70484355018542,0.377474624322406,"2025-04-28","2025-05-26",0.00377121800982963,0.373703406312576
"Ohau Channel",1,0.369253213368609,0.108812581546793,1.25305303527248,0.369253213368609,"2025-04-28","2025-05-05",0.00132112692738329,0.367932086441226
"Ohau Channel",2,0.369253213368609,0.0655962009960349,2.07859500264787,0.369253213368609,"2025-04-28","2025-05-12",0.0118455634676859,0.357407649900923
"Ohau Channel",3,0.369253213368609,0.0444856447228156,3.06498728820522,0.369253213368609,"2025-04-28","2025-05-19",0.0792922421447117,0.289960971223897
"Ohau Channel",4,0.369253213368609,0.0320651993651251,4.25220919509824,0.369253213368609,"2025-04-28","2025-05-26",0.0334569731319508,0.335796240236658
"Hamurana",1,0.37137295383837,0.193797614107501,0.711659281657263,0.37137295383837,"2025-05-05","2025-05-12",0.0185420478054869,0.352830906032883
"Hamurana",2,0.37137295383837,0.148029713499249,0.931690453101741,0.37137295383837,"2025-05-05","2025-05-19",0.00553273813797724,0.365840215700392
"Hamurana",3,0.37137295383837,0.120384896470465,1.1456409806065,0.37137295383837,"2025-05-05","2025-05-26",0.00385565739073303,0.367517296447637
"Holdens Bay",1,0.370513747859229,0.132272659371028,1.03785950933078,0.370513747859229,"2025-05-05","2025-05-12",0.0398020066694638,0.330711741189766
"Holdens Bay",2,0.370513747859229,0.0863332669334727,1.59012211895652,0.370513747859229,"2025-05-05","2025-05-19",0.020681583058227,0.349832164801002
"Holdens Bay",3,0.370513747859229,0.0622298411278698,2.20602262298258,0.370513747859229,"2025-05-05","2025-05-26",0.0659333525952289,0.304580395264001
"Ngongotaha",1,0.372908109963945,0.13953044716332,0.996631640649099,0.372908109963945,"2025-05-05","2025-05-12",0.0597077583314212,0.313200351632524
"Ngongotaha",2,0.372908109963945,0.0928597718932283,1.49753176905039,0.372908109963945,"2025-05-05","2025-05-19",0.0116283321222435,0.361279777841702
"Ngongotaha",3,0.372908109963945,0.0679410812202746,2.04678018040408,0.372908109963945,"2025-05-05","2025-05-26",0.00377121800982963,0.369136891954116
"Ohau Channel",1,0.368365777792671,0.108752365681191,1.24772776572591,0.368365777792671,"2025-05-05","2025-05-12",0.0118455634676859,0.356520214324985
"Ohau Channel",2,0.368365777792671,0.0656102308268595,2.06817358419122,0.368365777792671,"2025-05-05","2025-05-19",0.0792922421447117,0.289073535647959
"Ohau Channel",3,0.368365777792671,0.044521368028435,3.04782517379373,0.368365777792671,"2025-05-05","2025-05-26",0.0334569731319508,0.33490880466072
"Hamurana",1,0.374764311902675,0.195778083388973,0.717385148759691,0.374764311902675,"2025-05-12","2025-05-19",0.00553273813797724,0.369231573764698
"Hamurana",2,0.374764311902675,0.149609189178285,0.938767800609612,0.374764311902675,"2025-05-12","2025-05-26",0.00385565739073303,0.370908654511942
"Holdens Bay",1,0.382817083241845,0.136884369020776,1.07060375315424,0.382817083241845,"2025-05-12","2025-05-19",0.020681583058227,0.362135500183618
"Holdens Bay",2,0.382817083241845,0.0894026863340849,1.63920040024481,0.382817083241845,"2025-05-12","2025-05-26",0.0659333525952289,0.316883730646616
"Ngongotaha",1,0.390513694307321,0.146348741439345,1.04203797000028,0.390513694307321,"2025-05-12","2025-05-19",0.0116283321222435,0.378885362185077
"Ngongotaha",2,0.390513694307321,0.0974611629525524,1.5647355399996,0.390513694307321,"2025-05-12","2025-05-26",0.00377121800982963,0.386742476297491
"Ohau Channel",1,0.372263092592441,0.110105789841822,1.2586060215868,0.372263092592441,"2025-05-12","2025-05-19",0.0792922421447117,0.29297085044773
"Ohau Channel",2,0.372263092592441,0.0664775011814324,2.08461220177744,0.372263092592441,"2025-05-12","2025-05-26",0.0334569731319508,0.33880611946049
"Hamurana",1,0.369920462798381,0.193454662048488,0.70735513607147,0.369920462798381,"2025-05-19","2025-05-26",0.00385565739073303,0.366064805407648
"Holdens Bay",1,0.375566991734162,0.134507122825251,1.0486475535091,0.375566991734162,"2025-05-19","2025-05-26",0.0659333525952289,0.309633639138933
"Ngongotaha",1,0.37218223416279,0.139697950665664,0.991565121509347,0.37218223416279,"2025-05-19","2025-05-26",0.00377121800982963,0.36841101615296
"Ohau Channel",1,0.398237085892475,0.11800213270221,1.34398229039093,0.398237085892475,"2025-05-19","2025-05-26",0.0334569731319508,0.364780112760525
